,product_name,brand_name,price,love_count,color,rgb,link
576,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,342 Work It opaque light cocoa,"(158, 89, 84)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
577,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,326 Pink Flamingo bubble pink,"(225, 83, 79)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
578,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,348 Call Me! opaque burnt orange,"(182, 67, 62)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
579,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,330 Hey You! fuchsia cherry,"(200, 50, 49)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
580,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,332 Hot Hot Hot bright fuchsia ,"(205, 39, 77)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
581,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,338 Want Me? opaque light lavender-cloud,"(208, 119, 149)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
582,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,354 Rio opaque bright cotton candy pink,"(254, 91, 184)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
583,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,352 Cherry Moon opaque hot pink,"(246, 31, 148)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
584,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,340 Make Me! opaque lavender-rose,"(152, 75, 93)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
585,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,356 Raspberry Beret opaque raspberry plum,"(174, 55, 139)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
586,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,358 Boys Don't Cry opaque grape-purple,"(140, 44, 170)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
587,Enamored Hi-Shine Lip Lacquer Lipgloss,MARC JACOBS BEAUTY,28.0,151874,350 Supa Dupa Fly opaque deep black cherry,"(115, 30, 63)",https://www.sephora.com/product/enamored-hi-shine-lip-lacquer-P395105?icid2=products grid:p395105:product
588,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Pillowtalk pink nude,"(220, 153, 137)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
589,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Iconic Nude nude,"(186, 120, 106)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
590,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Pink Venus peachy coral,"(230, 131, 126)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
591,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Out of stock: Hot Gossip tawny rose pink,"(211, 125, 126)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
592,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Hollywood Honey carmel with red undertones,"(194, 107, 116)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
593,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Out of stock: Supersize Me neutral nude pink,"(208, 104, 113)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
594,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Bond Girl natural berry,"(217, 100, 118)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
595,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Crazy In Love natural rose pink,"(206, 95, 101)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
596,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Out of stock: Love Trap peachy brown,"(198, 106, 107)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
597,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Berry Naughty sheer berry,"(167, 95, 106)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
598,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Savage Rose warm rosy red,"(189, 84, 80)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
599,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Kiss 'N' Tell scarlet red,"(221, 76, 71)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
600,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Walk Of Shame dark rose pink,"(208, 79, 99)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
601,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Foxy Brown velvety suede ,"(143, 97, 81)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
602,Lip Cheat Lip Liner,CHARLOTTE TILBURY,22.0,32780,Bad Romance midnight plum purple,"(96, 71, 77)",https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116648&icid2=products grid:p433516:product
603,Luster Matte Long-Wear Lip Color,SEPHORA COLLECTION,,112349,Orchid Luster,"(217, 81, 131)",https://www.sephora.com/product/luster-matte-long-wear-lip-color-P385561?skuId=1655729&icid2=products grid:p385561:product
604,Contour & Strobe Lip Set,HUDA BEAUTY,25.0,105772,Trophy Wife (rose wood) / Shameless (chameleon sheer base encapsulating gold and pink pearls),"(135, 33, 60)",https://www.sephora.com/product/contour-strobe-lip-set-P426365?icid2=products grid:p426365:product
605,Contour & Strobe Lip Set,HUDA BEAUTY,25.0,105772,Silverfox (medium grey with a slightly warm undertone) / Enchanting (semi-sheer prismatic white with pink reflections),"(105, 74, 80)",https://www.sephora.com/product/contour-strobe-lip-set-P426365?icid2=products grid:p426365:product
606,Contour & Strobe Lip Set,HUDA BEAUTY,25.0,105772,"Heartbreaker – lip pencil & liquid lip, Shameless – lip strobe","(254, 59, 80)",https://www.sephora.com/product/contour-strobe-lip-set-P426365?icid2=products grid:p426365:product
607,LUST: Lip Gloss,PAT MCGRATH LABS,28.0,65189,Aliengelic prismatic duochrome infused with pink pearl,"(204, 204, 202)",https://www.sephora.com/product/lust-lip-gloss-P431852?icid2=products grid:p431852:product
608,LUST: Lip Gloss,PAT MCGRATH LABS,28.0,65189,Gold Allure glittering white gold,"(176, 152, 142)",https://www.sephora.com/product/lust-lip-gloss-P431852?icid2=products grid:p431852:product
609,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,100 Acqua blush nude,"(255, 218, 209)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
610,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,101 Luce copper nude,"(237, 169, 148)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
611,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,201 Leather brown,"(91, 29, 30)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
612,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,302 Amber coral peach,"(165, 75, 49)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
613,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,300 Tangerine coral orange,"(241, 58, 42)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
614,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,402 Red to Go red,"(225, 16, 19)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
615,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,401 Red Chrome red,"(187, 33, 45)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
616,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,Out of stock: 400 Four Hundred red,"(149, 28, 47)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
617,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,500 Vintage rose gold,"(203, 84, 76)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
618,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,501 Uptown bright pink,"(221, 92, 97)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
619,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,502 Boudoir pink,"(230, 103, 124)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
620,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,503 Fatale pink,"(211, 143, 142)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
621,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,504 Pink Out pink,"(175, 74, 88)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
622,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,505 Crescendo bright pink,"(199, 29, 58)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
623,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,506 Maharajah pink,"(208, 15, 80)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
624,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,601 Plum Vinyl purple,"(139, 44, 74)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
625,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,200 Night Berry purple,"(130, 58, 61)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
626,Ecstasy Lacquer,GIORGIO ARMANI BEAUTY,38.0,42177,603 Night Viper  purple,"(102, 17, 38)",https://www.sephora.com/product/ecstasy-lacquer-P400749?icid2=products grid:p400749:product
627,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,01 Nude Ravageur Very Natural Beige,"(194, 93, 63)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
628,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,02 Beige Indecent Orangey Nude,"(171, 92, 75)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
629,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,03 Rose Mutin Cold Nude Pink,"(212, 107, 104)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
630,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,04 Rose Tenateur Luminous Antique Pink,"(177, 58, 60)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
631,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,05 Rose Transgressif Luminous Cold Pink,"(213, 75, 90)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
632,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,06 Rose Sulfureux Vivid Intense Pink,"(197, 48, 68)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
633,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,07 Fuchsia Illicite Fuchsia,"(197, 40, 91)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
634,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,08 Orange Magnetique orange coral,"(241, 106, 102)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
635,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,09 Coral Redoutable Coral,"(227, 76, 55)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
636,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,10 Rouge Provocant Reddish Pink,"(177, 47, 49)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
637,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,11 Rouge Rebelle True Red,"(204, 18, 32)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
638,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,12 Grenat Envoutant Raspberry,"(125, 52, 69)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
639,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,13 Rose Desirable Natural Rosewood,"(170, 80, 90)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
640,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,14 Violine Troublant Slightly Mauve Nude,"(164, 86, 100)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
641,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,Out of stock: 15 Moka Renversant Sweet Auburn,"(103, 59, 56)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
642,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,16 Noir Revelateur,"(116, 98, 112)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
643,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,Out of stock: 17 African Copper,"(177, 69, 85)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
644,Rouge Interdit Vinyl Color Enhancing Lipstick,GIVENCHY,34.0,42870,18 African Raspberry,"(223, 57, 123)",https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products grid:p405231:product
645,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Ashton midtone yellow brown,"(223, 156, 139)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
646,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Naked light peachy nude,"(250, 192, 178)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
647,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Stripped neutral beige nude,"(245, 180, 160)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
648,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Dolce muted coral,"(232, 151, 147)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
649,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Crush soft beige,"(248, 158, 157)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
650,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Lovely,"(235, 122, 140)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
651,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Kathryn brown berry,"(224, 121, 125)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
652,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Pure Hollywood pale mauve nude,"(186, 110, 97)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
653,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Dusty Rose,"(190, 100, 112)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
654,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Soft Lilac pale violet,"(178, 93, 116)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
655,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Catnip soft plum,"(169, 78, 95)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
656,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Allison pinky brown,"(150, 66, 89)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
657,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Craft sangria,"(145, 70, 90)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
658,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Trust Issues dusty aubergine,"(142, 70, 90)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
659,Liquid Lipstick,ANASTASIA BEVERLY HILLS,20.0,518058,Vintage rich vibrant berry,"(130, 56, 89)",https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products grid:p404831:product
